1,Purpurine
1,Potin
1,Pierre ponce
1,Perles
1,Pastel
1,Papier
1,Os de pied de beuf
1,Orpiment
1,Or fin
1,Or Moulu
1,Oincts
1,Metal
1,Medecine
1,Masticq
1,Magistra
1,Lute
1,Lin
1,Limaille de fer
1,Limaille de cuivre
1,Limailhe despaingle
1,Ligues
1,Letton
1,Lescorce
1,Lescaille de fer
1,K
1,Jaulnes doeuf
1,Jaulnes deouf
1,Jacinthe
1,Huille daspic
1,Huiles dessence
1,Huile tingente
1,Huile de tormentine
1,Huile de graine de navete
1,Huile de gayac
1,Huile daspic
1,Huile dantimoine
1,Huile blanc
1,Guesdre
1,Graisse de mouton
1,Goume
1,Gomme armoniac
1,Gomme aRabic
1,Glaire doeufs
1,Gaulme arrabic
1,Garante
1,Galipot
1,Fumee de chandelle
1,Fonte
1,Fleurs dabreshuile de soufre
1,Farine
1,Estain de glacesel gemme
1,Estaim de glace
1,Esmeraulde
1,Esmauls
1,Esmail
1,Eschervis racine
1,Eaulx
1,Eaue fort
1,Eau de sel armoniac
1,Eau
1,Diamants
1,Cuyvre
1,Cuivre
1,Crapaudine
1,Coquille de f[illegible] huitreplume
1,Colle
1,Cires
1,Ciment royal
1,Chimolee
1,Charbon de sarment
1,Ceruze
1,Carne
1,Canelle
1,Caillous
1,Bois
1,Blanchime{n}t
1,Bistre
1,Azur desmail
1,Aquae fabrorum antiquae
1,Antimoyne
1,Ambre jaulne
1,Ambre
1,Alum de plume
1,Albastre
1,Acetum
1,(germe)
1, terre
