annotation-ID,annotation-folder-name,essay-type,edition-URL,full-title,thumbnail-title,year,semester,theme,theme-add-1,theme-add-2,UUID,GD_folder_url,GD_text_url,illustrations_url,captions_url,thumbnail_url,abstract_text_url,bib_text_url,alttext_url,short-title-GD,author,folios,entry-id,entry-cat,entry-cat-add-1,entry-cat-add-2,status-phs,status-DCE,refresh-DCE,done-date
ann_021_sp_15,ann_021_sp_15_Pope_PowderForHourglasses,Student,http://edition640.makingandknowing.org/#/essays/ann_021_sp_15,Powder for Hourglasses,Powder for Hourglasses,2015,Spring,Society and Culture,The Making and Knowing Laboratory,,1xsKy_5wTQ0T_MFow2VG2vL2Sw-Be8wdxHd5ElTTwnnE,https://drive.google.com/open?id=0BwJi-u8sfkVDfm81MDNTQVNkanRWVXlndmtjMHAwRVFuRDAxWWNiLU5hN0EwdFVfSmg3bEU,https://drive.google.com/open?id=1xsKy_5wTQ0T_MFow2VG2vL2Sw-Be8wdxHd5ElTTwnnE,https://drive.google.com/open?id=0BwJi-u8sfkVDfkxqMlA0SnVBQnYxZ0dOU0htenpqUkg4Y2VlOTNpMTBWX0Znd0ZLYWxEZWs,https://docs.google.com/document/d/1RCRkKZEm1SU8pazCuygt9EyOcr7vQmFIbqE861sIxlY/edit?usp=drivesdk,https://drive.google.com/file/d/1f9O27Gbah5ghNMsauyah5H1bcVs39feR/view?usp=sharing,https://docs.google.com/document/d/1hkQOHdCdqtnhNrJtB22KQT6qcgSyjOIYf5tv9B5X9t4/edit,https://docs.google.com/document/d/1-6-ixwUtGUaa7bOfVwgF5He4K-lonMB9dgumA9tcXtc/edit,,Powder for Hourglasses,Stephanie Pope,10r,p010r_5,,,,,,,
ann_022_sp_15,ann_022_sp_15_ChiostriniPalframan_MoldingARose,Student,http://edition640.makingandknowing.org/#/essays/ann_022_sp_15,Molding a Rose,Molding a Rose,2015,Spring,Art and Its Making,The Making and Knowing Laboratory,,15_umXL_zydbyQVYeyx1pBFKoAC4p85q1gk0m63Ajrfo,https://drive.google.com/open?id=0BwJi-u8sfkVDfmdrY0JFNnZjZEVyNGYwVnN6a0VuYmlpRlJHU3RWdkdxYUVlb0U2eEM4RXc,https://drive.google.com/open?id=15_umXL_zydbyQVYeyx1pBFKoAC4p85q1gk0m63Ajrfo,https://drive.google.com/open?id=0BwJi-u8sfkVDUG9xSTkwV09yTlU,https://docs.google.com/document/d/1M8UwOcgirizzpmJYdYjEkGPKlcTzqwDn6dy77Bg2NS8/edit?usp=drivesdk,https://drive.google.com/file/d/1UAle1NrZOyIgtLVrLtysUcG1--WxjvUx/view?usp=sharing,https://docs.google.com/document/d/13por28FgSmOxOPDEBzk73eVlhHqrAiwywiJULsYeErI/edit,https://docs.google.com/document/d/1E6n1rdi_ID5-a1HKbKfRHp84lvqrRkywBdHsIQT2AoI/edit,,Molding a Rose,"Guilia Chiostrini, Jef Palframan",155r; 155v,p155r_1; p155v_1,,,,,,,
ann_023_sp_15,ann_023_sp_15_ChiostriniPalframan_MakingMillas,Student,http://edition640.makingandknowing.org/#/essays/ann_023_sp_15,Making Millet Cake,Making Millet Cake,2015,Spring,Society and Culture,The Making and Knowing Laboratory,,1siU3IoHA65BVuHF5dt6n8m4jZvZ0OSU43WqR9xpGFCs,https://drive.google.com/open?id=0BwJi-u8sfkVDfm9WMDJSSG4wNFRKb0N1OXYydjFnOW5RcTJ1NjNFUWJRazZETEtqMFlNbnc,https://drive.google.com/open?id=1siU3IoHA65BVuHF5dt6n8m4jZvZ0OSU43WqR9xpGFCs,https://drive.google.com/open?id=0BwJi-u8sfkVDfjYzby16cEVHVE0zcGVEbTJ0UUEyVzlmUUtjR3pPY3diVGJhTGZIeHcxNDQ,https://docs.google.com/document/d/1tfSAECn6EcbdqOusK6f-r_a2Amd5X-MFB_LlVt1pNDs/edit?usp=drivesdk,https://drive.google.com/file/d/185oImMfUykk6Y_5lW-pi3A563DmyC4Ul/view?usp=sharing,https://docs.google.com/document/d/1ro4KZUw8OYzqEOBax7Qboj8SXnYfKJv4tO1pqwFmj5o/edit,https://docs.google.com/document/d/1txM6mJyK2JpcKmvUM9HdayStXRZamtbK5Kpjp4fMmiw/edit,,Making Millas,"Guilia Chiostrini, Jef Palframan",20r,p020r_1,,,,,,,
ann_024_fa_15,ann_024_fa_15_BowenLou_OilPaintingOnTaffeta,Student,http://edition640.makingandknowing.org/#/essays/ann_024_fa_15,Painting in Oil on Taffeta I,Painting in Oil on Taffeta I,2015,Fall,Art and Its Making,The Making and Knowing Laboratory,,18p6AkoM-WYiVqeYH1t1BF2ofsAvb8fJ0xKlaTTx3YdU,https://drive.google.com/open?id=0BwJi-u8sfkVDTmhNdHU1YnRjeG8,https://drive.google.com/open?id=18p6AkoM-WYiVqeYH1t1BF2ofsAvb8fJ0xKlaTTx3YdU,https://drive.google.com/open?id=0BwJi-u8sfkVDbnRlTExkTHc2ek0,https://docs.google.com/document/d/1oXBy2FiIh4fwkrEPh2Jdg1I9r5hnKOhaEOmPrgQpP6Q/edit?usp=drivesdk,https://drive.google.com/file/d/1y0BEZix9GT9_tlteisb_e1S0mP9f3vhl/view?usp=sharing,https://docs.google.com/document/d/1HJW7RQxHxXF_wTJ01_LbXqvHxr94CUbR_qsI44ck9og/edit,https://docs.google.com/document/d/16m1su9fCn1AebTeGv-9TiJ-voagxm4BY2vAyhfOU9Xc/edit,,Oil Painting on Taffeta,"Marilyn Bowen, Tianhe Lou",42v,p042v_2,,,,,,,
ann_025_fa_15,ann_025_fa_15_BowenLou_OilOnTaffeta,Student,http://edition640.makingandknowing.org/#/essays/ann_025_fa_15,Painting in Oil on Taffeta Without the Oil Running,Painting in Oil on Taffeta Without the Oil Running,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,,1LRXL5e5NjUmqFe7smQYYHHMozIGQpdNv88VSC3NAJlI,https://drive.google.com/open?id=0BwJi-u8sfkVDVXNZMHMyMnpQX2M,https://drive.google.com/open?id=1LRXL5e5NjUmqFe7smQYYHHMozIGQpdNv88VSC3NAJlI,https://drive.google.com/open?id=0BwJi-u8sfkVDR29qVjJyTTFBQnc,https://docs.google.com/document/d/1f7XuGVTlQsGQcvkWUaqHbXYKyKz0_HizLlqtoY8y4xY/edit?usp=drivesdk,https://drive.google.com/file/d/1BhTx3SvhaEzbaXuFixn6q2YZY4vVZMvp/view?usp=sharing,https://docs.google.com/document/d/1iCKnGfE40AAdhby9kbmEt2uObCthLZQIHwutOCxIZi8/edit,https://docs.google.com/document/d/1hjfLo43m6TquoetPgIwG3u7f3AE9HLiYMdAeNW35EYg/edit,,Oil on Taffeta,"Marilyn Bowen, Tianhe Lou",10v,p010v_1,,,,,,,
ann_026_fa_15,ann_026_fa_15_Carr_Brushes,Student,http://edition640.makingandknowing.org/#/essays/ann_026_fa_15,Brushes in Ms. Fr. 640,Brushes in Ms. Fr. 640,2015,Fall,Art and Its Making,The Making and Knowing Laboratory,,1WuEruktTYEbJGAGvMgOgowBkO4IKOWbNGKPMqWWbD38,https://drive.google.com/open?id=0BwJi-u8sfkVDZGt4UjlFM3F3b0U,https://docs.google.com/document/d/1WuEruktTYEbJGAGvMgOgowBkO4IKOWbNGKPMqWWbD38/edit,https://drive.google.com/open?id=0BwJi-u8sfkVDQkZoY2RsbVhkUjQ,https://docs.google.com/document/d/1EqSn_th5R1cl_-aqaCuf5p-xvhSXEjse6LzcWgcDoKw/edit?usp=drivesdk,https://drive.google.com/file/d/17cBu73DxMJcX8FJq-Uj3qVEgTmDickDK/view?usp=sharing,https://docs.google.com/document/d/1dhAaed2l-EcVUeZH9Ovz-rMC8I25lpDutluiE72Zx1E/edit,https://docs.google.com/document/d/1ZSKNnye3ALnr9d2-KNfXg2aig4pBHjFX2uUI3QgJ2L8/edit,,Brushes,Danielle Carr,66v,p066v_4,,,,,,,
ann_027_fa_15,ann_027_fa_15_Zhao_ReversePaintingOnGlass,Student,http://edition640.makingandknowing.org/#/essays/ann_027_fa_15,Reverse Painting on Glass,Reverse Painting on Glass,2015,Fall,Art and Its Making,The Making and Knowing Laboratory,,1hadGQunGoh9R6eJUndm-5MxRcoIi_r95EOG-ZqizP4Y,https://drive.google.com/open?id=0BwJi-u8sfkVDNUIyT2J5UU9rb0U,https://drive.google.com/open?id=1hadGQunGoh9R6eJUndm-5MxRcoIi_r95EOG-ZqizP4Y,https://drive.google.com/open?id=0BwJi-u8sfkVDOHJnblNPOTB4UGM,https://docs.google.com/document/d/1YqAKydqhYVfG1Jtnvx5bteZIOh7POQ3_9fkzCDtmnRA/edit?usp=drivesdk,https://drive.google.com/open?id=1437SxRm3iAXag7Zda-Blv59wIpjAWq4V,https://docs.google.com/document/d/16WdiZ8fxM70ponyfwDeu5elS8SfQ7LIsOijXXWkq7tg/edit,https://docs.google.com/document/d/1a8175F455awUeQR7ivOJhMa8uTaZZQidwb98vhX5048/edit,,Reverse Painting on Glass,Wenrui Zhao,39v; 40r,p039v_3,painting,glass process,,PHS,published,,
ann_028_fa_15,ann_028_fa_15_Estrades_JasperImitationOnHorn,Student,http://edition640.makingandknowing.org/#/essays/ann_028_fa_15,Jasper Imitation on Horn,Jasper Imitation on Horn,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,,196dGRxHqXIsJRmfEzzddbrTeI8Y9TvPnaK7Fc4Brp3c,https://drive.google.com/open?id=0BwJi-u8sfkVDZjE3TFN0b3YtVVk,https://drive.google.com/open?id=196dGRxHqXIsJRmfEzzddbrTeI8Y9TvPnaK7Fc4Brp3c,https://drive.google.com/open?id=0BwJi-u8sfkVDcWp4SHBEOXlXMG8,https://docs.google.com/document/d/1Cm50utfUY7uHoafaV04Wkd7n9TJZtz_qYNBEY9saRf8/edit?usp=drivesdk,https://drive.google.com/file/d/1PX7OrVpIJPDcK_AsbVIj5__S83lxoYE6/view?usp=sharing,https://docs.google.com/document/d/17ZfX-0iHyBXEZ-URyPqVz2O8fdyT3xinT2oXh-h95g8/edit,https://docs.google.com/document/d/1uaDVvE6B5Qzr8iAhStzb7C-rN9GlpmP6Z9oEdG2eqfU/edit,,Jasper Imitation on Horn,Ana Estrades,10r,p010r_1,,,,,,,
ann_029_fa_15,ann_029_fa_15_KremnitzerShah_Pierrerie,Student,http://edition640.makingandknowing.org/#/essays/ann_029_fa_15,Gemstones and Imitation,Gemstones and Imitation,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,Knowing Nature,1Cce2qzM5ejirjEut7qcbLCoyZ5UibKZ8QyU1wfYJG8Q,https://drive.google.com/open?id=1igCw762qyqX2J3tjTH7QIVohQqFgVIKX,https://drive.google.com/open?id=1Cce2qzM5ejirjEut7qcbLCoyZ5UibKZ8QyU1wfYJG8Q,https://drive.google.com/open?id=1BMP-r3kBMQvynnv3ZKgviuQM-12VI6-_,https://docs.google.com/document/d/18tmnilOr13aJRoCbMWGOeF1Of8eOMIF8-Lf7EeMY_E4/edit?usp=drivesdk,https://drive.google.com/file/d/11JiEYXR-qG5_lUiMwBCkb8sjkiDCTPwJ/view?usp=sharing,https://docs.google.com/document/d/1rhHCPrWmALuRm2TwehZfsbk8_yfTRmzudRyJvlvknN0/edit,https://docs.google.com/document/d/1XTatqi84U4kUGR4DrNFvKoCTBe7yRU7_bipSfvuKN_g/edit,,Pierrerie,"Kathryn Kremnitzer, Siddhartha Shah",100r; 100v; 101r,p100r_3; p100r_6; p100r_4; p100r_5; p100v_1; p100v_2,,,,,,,
ann_081_fa_15,ann_081_fa_15_KremnitzerShah_Emerald,Student,http://edition640.makingandknowing.org/#/essays/ann_081_fa_15,Imitation Emeralds,Imitation Emeralds,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,,1qBA98FXVul0kZ_ie_hpH-9mAfVqts7EiPkH2oQB19Kc,https://drive.google.com/open?id=1Ezlj3V1DaKrAK8P1yDSDo3kXCUtxd40v,https://docs.google.com/document/d/1qBA98FXVul0kZ_ie_hpH-9mAfVqts7EiPkH2oQB19Kc/edit?usp=drive_web&ouid=107226941623317200773,https://drive.google.com/open?id=1wcSsotXRp_FtLducR-AcP2KNH5SqOp-c,https://docs.google.com/document/d/18k3PrvGnzsaNml6WFXCxGtU9HwikA6JS7AHgWGfIdhc/edit?usp=drivesdk,https://drive.google.com/file/d/1E36OkDnsVzD2k2AJYl_xb-VN-MhQdfif/view?usp=sharing,https://docs.google.com/document/d/1dCuXrKKaEwiKfh4texgA5Dd55CcEskPFrSvhyURzemA/edit,https://docs.google.com/document/d/1cU0zdMPTDOE5febfgp3d7ujW21BwwC-ioxRvqga5U3I/edit,,Emerald,"Kathryn Kremnitzer, Siddhartha Shah",100v,p100v_1,,,,,,,
ann_082_fa_15,ann_082_fa_15_KremnitzerShah_Ruby,Student,http://edition640.makingandknowing.org/#/essays/ann_082_fa_15,Imitation Rubies and Failure in Ms. Fr. 640,Imitation Rubies and Failure,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,,14SioRohKDtHD0O-6pBab7saisPHxjArsbyqYeG0SP5s,https://drive.google.com/open?id=1Fn_BbWBehlzhHoJ28U2BYbaGnBvRTulw,https://drive.google.com/open?id=14SioRohKDtHD0O-6pBab7saisPHxjArsbyqYeG0SP5s,https://drive.google.com/open?id=1na6l1cg-j4HHEi_FIWQdnivg-56-itM5,https://docs.google.com/document/d/18Wthi87Rp6GXcMsPLFGbN47rAzJH0jLbJFyVIMxLNnk/edit?usp=drivesdk,https://drive.google.com/file/d/1WV6tMKKTGEv56LGpyapFqZ41GBHtabox/view?usp=sharing,https://docs.google.com/document/d/1ojULKbZme70Nr7fZYS13_T6dVb-UoWYYsl0oEry8Bbg/edit,https://docs.google.com/document/d/1BSGxsuv3sFOzGDZq3KZU7Og63hTEyTxFf9XrNquqh5Y/edit,,Ruby,"Kathryn Kremnitzer, Siddhartha Shah",100v; 101r,p100v_2,,,,,,,
ann_030_fa_15,ann_030_fa_15_Kok_ColorForGreen,Student,http://edition640.makingandknowing.org/#/essays/ann_030_fa_15,Painting on Metal: Color for Green Leaves,Painting on Metal,2015,Fall,The Making and Knowing Laboratory,Art and Its Making,,1ylpOMKmEFr5s8TD7CH36vFAfe8v6ssvc67OEGFQnP6A,https://drive.google.com/open?id=0BwJi-u8sfkVDSU1RN3ExeW5WclU,https://drive.google.com/open?id=1ylpOMKmEFr5s8TD7CH36vFAfe8v6ssvc67OEGFQnP6A,https://drive.google.com/open?id=0BwJi-u8sfkVDN19ZU2ZkNUpqN1U,https://docs.google.com/document/d/1LOiu0gZrpiYA60V4LypIQX23ydXA5Rh5wggXsE0LH-w/edit?usp=drivesdk,https://drive.google.com/file/d/1ytmT1Zp725arUPIZ8C7bFHlttE3U4ydS/view?usp=sharing,https://docs.google.com/document/d/1jdlTroqTMyOo3brLR7_bgdPUq7ffwwnDQJPRVpSiRPo/edit,https://docs.google.com/document/d/1UrHCX_f29JXqyeZtKt_PJkNbH7OYByDi1P4Epo45-tk/edit,,Color for Green,Cindy Kok,158v,p158v_1,,,,,,,
ann_031_fa_15,ann_031_fa_15_Yi_DamaskedCloth,Student,http://edition640.makingandknowing.org/#/essays/ann_031_fa_15,Damasked Cloth,Damasked Cloth,2015,Fall,Society and Culture,The Making and Knowing Laboratory,Art and Its Making,1cRzMvvNhh-dpr9pvWgzW60NrJBxVyPLuXpH0xMHyj_o,https://drive.google.com/open?id=0BwJi-u8sfkVDV0hwRWRzOFVad3c,https://drive.google.com/open?id=1cRzMvvNhh-dpr9pvWgzW60NrJBxVyPLuXpH0xMHyj_o,https://drive.google.com/open?id=0BwJi-u8sfkVDblhVekM2UW0wdWc,https://docs.google.com/document/d/1e09DlPaSarX9viwze_jGe_G3z6rt-1bZRKORKoakaGs/edit?usp=sharing,https://drive.google.com/file/d/1_1stC3d9nbb3izdqs6MkiXTl7Q0C0qzR/view?usp=sharing,https://docs.google.com/document/d/1Awop5lu5w9TWSxnpTONk5JiYAGHSZwZgLotcEbpHVCc/edit,https://docs.google.com/document/d/1esD4vwrCDhgTEzOBIWuIVcaT7BpAJ-OaftKtExkIEk8/edit,,Damasked Cloth,Yuan Yi,15r,p015r_1,dyeing,,,PHS,published,,
ann_032_fa_15,ann_032_fa_15_Foyer_GoldWithoutGold,Student,http://edition640.makingandknowing.org/#/essays/ann_032_fa_15,Color of Gold without Gold on Silver,Color of Gold without Gold on Silver,2015,Fall,Art and Its Making,The Making and Knowing Laboratory,,1xA_0tGA7Z8_D93A5PkrG9dtKaPaXRQrATxFXE0ipfQo,https://drive.google.com/open?id=0B33U03wERu0eTGMwZG1nQk5KTFU,https://drive.google.com/open?id=1xA_0tGA7Z8_D93A5PkrG9dtKaPaXRQrATxFXE0ipfQo,https://drive.google.com/open?id=0BwJi-u8sfkVDd3JqTUlwdmxmalU,https://docs.google.com/document/d/13EKtGm9zLkoyOv_t7zSfZPMjF3duP7QXZ_tlo9nGck4/edit?usp=drivesdk,https://drive.google.com/file/d/102aYcOrEqneqVtCxXlKGXA35Q6MaFqCk/view?usp=sharing,https://docs.google.com/document/d/1x9x_GNuCdHo_Fm91zIMP1VY05GvoBQLrFmOjx1kRnz8/edit,https://docs.google.com/document/d/1Y4axl6qJ_UnRwz_LxNzPvYXvq6FU9p631iArVdDHYMI/edit,,Gold Without Gold,Emilie Foyer,29v; 57r,p029v_1; p056r_2,,,,,,,
ann_033_sp_16,ann_033_sp_16_ChangClemens_AzureEnamels,Student,http://edition640.makingandknowing.org/#/essays/ann_033_sp_16,What is esmail d'azur in Ms. Fr. 640?,What is esmail d'azur?,2016,Spring,The Making and Knowing Laboratory,Art and Its Making,,1YNRGZTID5NGXX3vT5NqRzA7UxT1DW03OSXqLl6cc28U,https://drive.google.com/open?id=0BwJi-u8sfkVDZjVoVURubFJMRlk,https://drive.google.com/open?id=1YNRGZTID5NGXX3vT5NqRzA7UxT1DW03OSXqLl6cc28U,https://drive.google.com/open?id=0BwJi-u8sfkVDcGE2cXZKd1huSHc,https://docs.google.com/document/d/16yznGYzi4dvRR2zwAWqJdS51YKV5HyKS4cQXIt47ObQ/edit?usp=drivesdk,https://drive.google.com/file/d/1z5xa6K_QPoGIpGa-H8Bgow-yIzs38QZf/view?usp=sharing,https://docs.google.com/document/d/1dT-wsTiMMTSfnKO4rXsQSwy4RpupLvU1z0LxOA4zLGA/edit,https://docs.google.com/document/d/10qXbyMR63gXknpqJlJOnEPwY3LHZdOzkq5qWsBefF30/edit,,Azure Enamels,"Amy Chang, Olivia Clemens",11r; 59r; 61v; 93v,p011r_1; p059r_2; p061v_3; p093v_2,,,,,,,
ann_034_sp_16,ann_034_sp_16_ChangShi_RougeClair,Student,http://edition640.makingandknowing.org/#/essays/ann_034_sp_16,Rouge Clair and Imitation,Rouge Clair and Imitation,2016,Spring,The Making and Knowing Laboratory,Art and Its Making,,1E7Yx_1PP_KPRRUbgAZmhlxMoMwwLB1OwNJPZIdeQUJg,https://drive.google.com/open?id=0BwJi-u8sfkVDWm03YUhIbEltRHM,https://drive.google.com/open?id=1E7Yx_1PP_KPRRUbgAZmhlxMoMwwLB1OwNJPZIdeQUJg,https://drive.google.com/open?id=0BwJi-u8sfkVDVmFYa1AyT0RCSlE,https://docs.google.com/document/d/1Iyqx2modB0Zs6TWhosPvIdH7BlijDKS9GoLG2lJmwWs/edit?usp=drivesdk,https://drive.google.com/file/d/11xcz64zCik1pQ8sYGqvCTIcd2MlTS53p/view?usp=sharing,https://docs.google.com/document/d/16lVM09m9XzJQDszIP1_HVD3WKX_b2J_cWt1zMjGeiWE/edit,https://docs.google.com/document/d/1pJPZ0vcx248T0I0Qwnb0jwraeEfGIRlWo-P-Xc6TOls/edit,,Rouge Clair,"Amy Chang, Yuanxie Shi",6r; 40v; 124v,p006r_1; p040v_1; p124v_1,,,,,,,
ann_035_sp_16,ann_035_sp_16_Zhao_ApprenticeshipOfThePainter,Student,http://edition640.makingandknowing.org/#/essays/ann_035_sp_16,Apprenticeship of the Painter,Apprenticeship of the Painter,2016,Spring,Art and Its Making,,,1c8z8aMc_HBVWLs9dU3MQcDGFo7r5c8xJte32f8ArQhI,https://drive.google.com/open?id=0BwJi-u8sfkVDREtnU3ptOU5oa0k,https://drive.google.com/open?id=1c8z8aMc_HBVWLs9dU3MQcDGFo7r5c8xJte32f8ArQhI,https://drive.google.com/open?id=0BwJi-u8sfkVDWW1xdmRpclFGMzA,https://docs.google.com/document/d/19-KFl3PoeFJpIs4y3Nos18NK3wzcJlIGCZecroZuuew/edit?usp=drivesdk,https://drive.google.com/file/d/18YBlvnWrnocK9tLmJ2oF_uTcTt_GwVbz/view?usp=sharing,https://docs.google.com/document/d/12Mqo_I5E_eiDwA5nIzv9WHPqdwC0nca_4qcOMb71e-A/edit,https://docs.google.com/document/d/1Ak9Q4m-BU6uFauoCxqFDft2ebeQT6TptTyd9VizgVks/edit,,Apprenticeship of the Painter,Wenrui Zhao,64v,p064v_1; p064v_2,,,,,,,
ann_036_sp_16,ann_036_sp_16_Pitman_BlackColorForDyeing,Student,http://edition640.makingandknowing.org/#/essays/ann_036_sp_16,"Black Color for Dyeing, and the Place of Textiles in Ms. Fr. 640",Black Color for Dyeing,2016,Spring,The Making and Knowing Laboratory,Society and Culture,,1ZNqXbJINti7teByIul9FVs52sOlzdV0NpW42-heVn3I,https://drive.google.com/open?id=0BwJi-u8sfkVDSm9DR1p2ZGV0QjQ,https://drive.google.com/open?id=1ZNqXbJINti7teByIul9FVs52sOlzdV0NpW42-heVn3I,https://drive.google.com/open?id=0BwJi-u8sfkVDd3ZFeHhJc054MEU,https://docs.google.com/document/d/1GWikL_XMHuSCZyl0HKlo07Hu9sVrv1LzuIq7WO1Ad6Y/edit?usp=drivesdk,https://drive.google.com/file/d/1X-Hi-UsRzKUEi6O5gTluNSwBoGXWTPnp/view?usp=sharing,https://docs.google.com/document/d/1r0n76LqlDzp9R1KcW0iZjhUgTFlplfQ-ahPO3ul7iTo/edit,https://docs.google.com/document/d/1EC3FbJJSP56LNAHah7FwIZCo87CifNyllPmZUpXIcwg/edit,,Black Color for Dyeing,Sophie Pitman,38v,p038v_1,dyeing,,,PHS,published,,
ann_037_sp_16,ann_037_sp_16_Reich_DragonsBlood,Student,http://edition640.makingandknowing.org/#/essays/ann_037_sp_16,Dragon's Blood,Dragon's Blood,2016,Spring,Knowing Nature,The Making and Knowing Laboratory,Art and Its Making,1vnWGgmayvX5lFD8UZIelhJQsZB6_mOCeEPlU0B_Q0zU,https://drive.google.com/open?id=0BwJi-u8sfkVDZU5YM1N3RjJKdEU,https://drive.google.com/open?id=1vnWGgmayvX5lFD8UZIelhJQsZB6_mOCeEPlU0B_Q0zU,https://drive.google.com/open?id=0BwJi-u8sfkVDQlQwZE9uNjdON3c,https://docs.google.com/document/d/154kdPse9_RoP-Wyaqp3TeBYacGZgNVcb9ntKrvRncO8/edit?usp=drivesdk,https://drive.google.com/file/d/1lj3BrXCDmBxqJsVB8Oet1VEHibohmUvL/view?usp=sharing,https://docs.google.com/document/d/1yoTiyrZ6qlqNnOHnD_YjEKQBWGY7RAAt2HW34addetw/edit,https://docs.google.com/document/d/1RMtEorjEe1RD51hMWUGsCVEqQNTCkhH2xHAmc5XBjwc/edit,,Dragon's Blood,Robin Reich,29v; 38v,p029v_6; p038v_2,,,,,,,
ann_038_sp_16,ann_038_sp_16_ChangClemensShi_Esmail,Student,http://edition640.makingandknowing.org/#/essays/ann_038_sp_16,What is Esmail in Ms. Fr. 640?,What is Esmail?,2016,Spring,The Making and Knowing Laboratory,Art and Its Making,,1eazIdUafywO9AtLxRvLEzj6LfpPmTM0VK4x8oOHh-Pg,https://drive.google.com/open?id=0BwJi-u8sfkVDYVR5NE9zV1BfTUE,https://drive.google.com/open?id=1eazIdUafywO9AtLxRvLEzj6LfpPmTM0VK4x8oOHh-Pg,N/A,N/A,https://drive.google.com/file/d/1D35KJlYgaTdVaLkBykIN4cping2psfp1/view?usp=sharing,https://docs.google.com/document/d/1gZ2-xoo1ZhRkkNL_rCWFi5rvLcKAypmM7PzSMvmeHHM/edit,https://docs.google.com/document/d/1DfEWKnbftUiBWxWrvnpiwo0tvCMeiJvboCbL6GFcQJ4/edit,,Esmail,"Amy Chang, Olivia Clemens, Yuanxie Shi",39v; 103v; 104r; 116r; 136r; 6r,p039v_1; p103v_5; p104r_5; p116r_4; p136r_1; p006r_1,,,,,,,
ann_039_sp_16,ann_039_sp_16_Goldenberg_GildingOnPapeAndParchment,Student,http://edition640.makingandknowing.org/#/essays/ann_039_sp_16,Gilding on Paper and Parchment,Gilding on Paper and Parchment,2016,Spring,The Making and Knowing Laboratory,Art and Its Making,,1GFWxS3NKhzh_olGNGMh77ZGAIs7KN_wJQZ2ORjXD44w,https://drive.google.com/open?id=0BwJi-u8sfkVDaHRZY1RlRVlvUHc,https://drive.google.com/open?id=1GFWxS3NKhzh_olGNGMh77ZGAIs7KN_wJQZ2ORjXD44w,https://drive.google.com/open?id=0BwJi-u8sfkVDakRfeGM5NW1QUWM,https://docs.google.com/document/d/1uqpMzC9wLwCE2DdvjVyskiRrha-Rgp7H2nfnIay0dxA/edit?usp=drivesdk,https://drive.google.com/file/d/18S6DJ_0zJLBP0k_QAQmFM6FnDdeI0zdW/view?usp=sharing,https://docs.google.com/document/d/1XvOuyLlPDB-Sj_duz7cVvsgy3vUhhAU26nJj7WB0w78/edit,https://docs.google.com/document/d/1Xo0x7NMT1MMB2173lqjGdvC8YYHyhfIVKjG_i1V8NMc/edit,,Gilding on Paper and Parchment,Goldenberg,10v; 29v ,p010v_2; p029v_2,,,,,,,
ann_040_sp_16,ann_040_sp_16_Soley_MarblingWithVarnish,Student,http://edition640.makingandknowing.org/#/essays/ann_040_sp_16,Imitation Marble,Imitation Marble,2016,Spring,The Making and Knowing Laboratory,Art and Its Making,,10AcxQUvF9X-bFESeqAEjqEWFyrSchAbdk15o1OSVdRU,https://drive.google.com/open?id=0BwJi-u8sfkVDaUlyU2ZmaWtuZWs,https://drive.google.com/open?id=10AcxQUvF9X-bFESeqAEjqEWFyrSchAbdk15o1OSVdRU,https://drive.google.com/open?id=0BwJi-u8sfkVDLU5JdGo1S0lSNG8,https://docs.google.com/document/d/1aBc_rqBuArW7VjoPnlCu_YqxZB1gQ82uuCe4cUQM0pg/edit?usp=drivesdk,https://drive.google.com/file/d/1zbnpllZFJHImQXmehDHZAnv1SV9h6KWN/view?usp=sharing,https://docs.google.com/document/d/1jFr00E1DAOXhPiyI2IDf9PDGsFWqygvq262wtlMETZc/edit,https://docs.google.com/document/d/1MyGzdST2ywEEhw1NnsCwXa-mNV9ii3ojjdxNnWMG20A/edit,,Marbling with Varnish,Teresa Soley,56r,p056r_2,,,,,,,
